0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Turkic_Probability,Prediction
Scotland_MIA_LIA:I2694,0.129758,0.133034,0.067505,0.05814,0.028928,0.02008,-0.001175,0.004154,-0.002454,-0.007107,-0.007957,0.005395,-0.017393,-0.016652,0.025515,0.016971,-0.003912,-0.003294,-0.002011,-0.002001,0.000749,-0.001731,0.00037,0.016026,-0.002994,2.4637015e-07,Not Turkic
Scotland_MIA_LIA:I2695,0.127482,0.128972,0.064488,0.063308,0.036622,0.012829,0.010105,0.011769,-0.000614,0.009112,-0.008444,0.007343,-0.017542,-0.025047,0.02633,0.016574,0.005346,0.0,-0.006662,0.005753,0.009483,0.005441,-0.007148,0.006989,-0.010179,3.184352e-08,Not Turkic
Scotland_MIA_LIA:I2696,0.132035,0.131003,0.070899,0.066215,0.032314,0.023148,0.007285,0.008307,0.007976,0.002369,0.0,0.010341,-0.013231,-0.012111,0.022801,0.017104,-0.011083,0.000253,0.000251,0.004502,0.007986,-0.001855,-0.004807,0.00482,-0.000838,7.486555e-08,Not Turkic
Scotland_MIA:I2982,0.130897,0.138112,0.04978,0.056202,0.03693,0.028168,0.003055,-0.002308,0.002454,0.007472,-0.001299,0.009442,-0.020218,-0.018029,0.020222,-0.006762,-0.026598,0.007475,-0.001634,-0.00025,0.007362,0.008408,0.003821,0.003735,-0.006586,2.3893538e-08,Not Turkic
Scotland_MIA:I2983,0.132035,0.131003,0.059585,0.058786,0.040007,0.017849,0.00423,0.00923,0.001227,-0.000729,0.002761,0.005245,-0.011447,-0.011147,0.026465,0.003845,-0.019166,0.006461,0.0,0.003377,0.0,0.000495,-0.006532,0.010242,0.010777,1.0432432e-06,Not Turkic
Scotland_N_lowEEF:I12314,0.126344,0.15436,0.100691,0.036499,0.114483,0.005857,-0.00141,0.013615,0.071379,0.073623,-0.008282,0.003747,-0.020069,-0.003578,0.012486,0.000133,-0.014864,0.005448,0.003897,0.00963,0.04255,0.008285,-0.023664,-0.07736,0.013651,8.4997446e-14,Not Turkic
Scotland_N_lowEEF:I3041,0.120652,0.171624,0.069767,-0.008075,0.094171,-0.010877,-0.005875,0.001846,0.061357,0.073806,0.000974,0.004496,-0.024083,-0.016652,-0.000543,0.021612,0.017602,-0.00114,0.010936,0.004252,0.01984,0.00643,-0.021568,-0.053984,0.004311,1.7090962e-12,Not Turkic
Scotland_N_lowEEF:I3135,0.129758,0.169593,0.076178,0.009367,0.091094,-0.011713,-0.00329,0.006231,0.068515,0.074899,0.005684,0.010191,-0.017988,-0.009221,0.005836,-0.007955,-0.019949,0.008108,0.007542,0.002251,0.032193,0.008161,-0.022061,-0.066033,0.006586,5.610452e-13,Not Turkic
Scotland_N_lowEEF:I3139_d,0.127482,0.149283,0.090886,0.025194,0.104943,0.006972,0.002585,0.005307,0.065039,0.062143,-0.00065,-0.001049,-0.015461,-0.001101,0.011129,-0.001061,-0.014473,0.007855,-0.00176,0.020385,0.033067,0.002226,-0.026129,-0.077601,0.013532,4.783378e-12,Not Turkic
Scotland_N_mediumlowEEF:I12317,0.133173,0.1635,0.074293,-0.018411,0.092633,-0.008925,-0.00235,0.008769,0.06872,0.080548,-0.005684,0.007943,-0.014866,-0.004404,-0.0057,0.001458,-0.008605,0.010642,0.004148,0.005002,0.019091,0.007419,-0.016762,-0.052176,0.006945,9.2636065e-11,Not Turkic
Scotland_N_mediumlowEEF:I2660,0.126344,0.17264,0.067882,-0.026163,0.092017,-0.021196,-0.00235,0.010153,0.06238,0.088567,-0.001786,0.015286,-0.026313,-0.001239,0.002036,-0.017237,-0.011474,0.003421,-0.002263,-0.006003,0.015847,0.004204,-0.013064,-0.034222,0.000958,7.6706816e-14,Not Turkic
Scotland_N_mediumlowEEF:I2691,0.130897,0.162485,0.071276,-0.00969,0.097249,-0.001116,-0.00141,0.008307,0.058289,0.077086,0.003248,0.013938,-0.022596,-0.016377,0.002172,0.006895,0.007171,0.010769,-0.002891,-0.004877,0.024332,0.001855,-0.015036,-0.038801,-0.005508,4.7088223e-13,Not Turkic
Scotland_N:I2630,0.132035,0.177718,0.047517,-0.042959,0.084939,-0.028168,-0.004935,0.002308,0.064016,0.082188,-0.002436,0.012289,-0.026462,-0.019267,-0.012893,0.005569,0.011343,0.00038,0.011816,-0.004252,0.008235,0.000742,-0.015652,-0.032053,-0.001676,2.2188586e-12,Not Turkic
Scotland_N:I2631,0.125205,0.175687,0.04978,-0.040052,0.085862,-0.023148,-0.000705,0.001615,0.061766,0.089113,-0.005196,0.013188,-0.029435,-0.014588,-0.007057,-0.003713,-0.004563,0.008361,0.005028,-0.008754,0.010482,0.002349,-0.018487,-0.026871,-0.001796,1.5544117e-12,Not Turkic
Scotland_N:I2633,0.125205,0.162485,0.053551,-0.027778,0.080015,-0.021753,-0.007285,0.005077,0.062993,0.089113,-0.009419,0.013338,-0.024826,-0.013487,-0.009908,-0.007425,0.008214,0.007728,-0.003394,0.005002,0.010232,-0.008656,-0.013188,-0.036391,-0.001916,5.3029837e-12,Not Turkic
Scotland_N:I2634,0.133173,0.164516,0.050157,-0.041667,0.079399,-0.021753,-0.009165,0.004384,0.067493,0.081824,-0.00406,0.009442,-0.028394,-0.01913,-0.011265,0.010342,0.022948,0.009375,0.002891,0.003377,0.003743,0.002473,-0.013434,-0.023859,-0.007305,1.60579e-11,Not Turkic
Scotland_N:I2635,0.135449,0.169593,0.036958,-0.040698,0.081554,-0.024263,-0.0047,-0.001615,0.058494,0.088749,-0.006333,0.009591,-0.023042,-0.00812,-0.007736,-0.017104,-0.004824,0.003041,0.003268,-0.014257,0.004991,0.001113,-0.019473,-0.034704,0.001197,8.5877784e-13,Not Turkic
Scotland_N:I2636,0.129758,0.165531,0.052797,-0.040375,0.082785,-0.024542,-0.006815,-0.001615,0.057471,0.085651,0.003248,0.004496,-0.03107,-0.007569,-0.013708,-0.003182,0.002477,0.008488,0.007039,-0.007253,0.007237,0.006183,-0.013064,-0.022172,-0.001437,1.3965901e-12,Not Turkic
Scotland_N:I2637,0.12862,0.173656,0.046763,-0.044897,0.086785,-0.024263,-0.009165,0.002538,0.058903,0.088202,-0.002598,0.020532,-0.028246,-0.007294,-0.0095,-0.01485,-0.009518,0.002914,0.003017,-0.009129,0.012478,0.016075,-0.011955,-0.032776,0.003233,7.444795e-15,Not Turkic
Scotland_N:I2650,0.122929,0.169593,0.054305,-0.028747,0.082169,-0.028726,-0.008225,0.004384,0.06647,0.080366,-0.002923,0.012139,-0.02111,-0.007569,-0.014658,0.016309,0.017732,-0.000507,0.002891,0.00075,0.016845,0.003833,-0.014297,-0.032053,-0.000599,1.7552616e-12,Not Turkic
Scotland_N:I2651,0.130897,0.171624,0.065996,-0.036499,0.084016,-0.031515,-0.0047,-0.008538,0.061971,0.090571,-0.002273,0.015886,-0.031962,-0.020919,-0.003393,0.016043,0.016298,-0.003041,0.00176,0.003502,0.019216,-0.000247,-0.016762,-0.028317,-0.000479,2.6710769e-14,Not Turkic
Scotland_N:I2657,0.124067,0.170609,0.068636,-0.016473,0.086785,-0.02259,0.003055,0.006231,0.06422,0.090936,-0.008769,0.016935,-0.028989,-0.013762,-0.006922,-0.011535,0.003781,0.015329,0.01257,0.002126,0.010731,0.002102,-0.019596,-0.024823,0.007664,2.499082e-12,Not Turkic
Scotland_N:I2659,0.126344,0.173656,0.057699,-0.030685,0.085247,-0.020359,0.00517,0.0,0.068515,0.082188,0.000974,0.004796,-0.023786,-0.010459,-0.001764,0.017502,0.03051,0.001267,0.003142,0.001501,0.013851,0.000866,-0.017624,-0.03615,0.003592,9.170248e-13,Not Turkic
Scotland_N:I2932,0.125205,0.170609,0.054682,-0.0323,0.091709,-0.015339,0.000705,0.002308,0.067493,0.083282,0.002436,0.013188,-0.028543,-0.007844,-0.005293,-0.002652,0.005476,0.006334,0.008925,-0.009004,0.012728,0.005317,-0.015776,-0.02904,-0.002515,2.530851e-13,Not Turkic
Scotland_N:I2933,0.119514,0.162485,0.061094,-0.025517,0.082169,-0.022032,-0.0047,0.004154,0.070561,0.083829,0.000162,0.013638,-0.021258,-0.011285,-0.008958,0.01843,0.021383,0.006334,0.00905,0.002626,0.017469,0.004575,-0.007641,-0.039162,0.000599,1.6490925e-11,Not Turkic
Scotland_N:I2934,0.124067,0.162485,0.047894,-0.033269,0.089555,-0.026774,-0.0047,0.003923,0.058698,0.086562,0.00341,0.006294,-0.030029,-0.000826,-0.005836,0.003182,0.006128,0.011022,0.007542,-0.001876,0.016097,0.003215,-0.005053,-0.041331,-0.001676,8.428721e-12,Not Turkic
Scotland_N:I2935,0.120652,0.168578,0.047894,-0.033592,0.087401,-0.022311,0.000235,0.002769,0.061971,0.086744,0.000812,0.016785,-0.023488,-0.011147,-0.005022,0.00053,-0.010691,0.00038,0.006159,-0.015632,0.003868,0.000866,-0.017871,-0.035427,0.003113,3.7603223e-12,Not Turkic
Scotland_N:I2977,0.127482,0.171624,0.049026,-0.036499,0.094787,-0.025379,-0.004465,0.001154,0.06463,0.081824,-0.000162,0.01094,-0.023191,-0.019955,-0.003257,0.017634,0.022817,-0.000127,0.003645,0.005127,0.011729,-0.000866,-0.020582,-0.035909,0.002036,1.2288924e-12,Not Turkic
Scotland_N:I2978,0.127482,0.167562,0.04978,-0.044251,0.092017,-0.020917,-0.00564,0.000923,0.065243,0.08638,0.0,0.012439,-0.02438,-0.011698,-0.011808,0.011535,0.018515,0.00038,0.004525,-0.005753,0.005116,0.00507,-0.021568,-0.027233,-0.000838,3.6924172e-13,Not Turkic
Scotland_N:I2979,0.122929,0.17264,0.045254,-0.031654,0.090478,-0.023427,-0.010105,-0.000692,0.065243,0.095127,0.002923,0.020981,-0.025124,-0.012524,-0.014794,0.001989,0.014864,0.007348,-0.004399,0.002001,0.009358,0.003339,-0.023294,-0.034463,0.008143,7.009013e-15,Not Turkic
Scotland_N:I2980,0.124067,0.166547,0.04714,-0.039406,0.085554,-0.026774,-0.002115,0.009923,0.058289,0.086198,-0.001949,0.011989,-0.03107,-0.015001,-0.011672,0.013524,0.020992,0.007475,0.004148,-0.002001,0.008235,0.004204,-0.01368,-0.034945,0.001676,8.78652e-13,Not Turkic
Scotland_N:I2988,0.12862,0.171624,0.042992,-0.049419,0.080323,-0.018965,-0.007755,-0.003231,0.066879,0.088567,-0.001624,0.015736,-0.030327,-0.001927,-0.011536,-0.010209,-0.004694,0.001394,0.007668,-0.014257,0.008984,0.001978,-0.012695,-0.027474,0.000838,7.227452e-14,Not Turkic
Scotland_N:I3085,0.121791,0.170609,0.046763,-0.041021,0.08063,-0.030957,0.002585,0.004846,0.062175,0.08146,0.00065,0.012139,-0.02884,-0.017203,-0.012622,0.01074,0.017863,0.004054,0.007416,-0.002001,0.007736,0.00915,-0.015652,-0.032896,-0.005269,1.1285193e-12,Not Turkic
Scotland_N:I3133,0.127482,0.165531,0.054305,-0.03553,0.083708,-0.022869,-0.003055,0.003923,0.05788,0.077268,0.001786,0.017085,-0.026313,-0.019405,-0.0095,0.008618,0.012256,0.007601,0.000126,-0.007379,0.007362,-0.006306,-0.018734,-0.030486,-0.003233,1.5076509e-12,Not Turkic
Scotland_N:I3134,0.122929,0.17264,0.056568,-0.031977,0.091709,-0.025379,-0.00282,0.004384,0.074242,0.090025,-0.002436,0.007493,-0.023786,-0.009358,-0.0019,-0.003315,0.0,0.007728,0.010684,-0.009379,0.006738,0.000866,-0.015776,-0.03615,0.002515,2.3215872e-11,Not Turkic
Scotland_N:I3136,0.130897,0.1635,0.050157,-0.039083,0.090171,-0.023706,0.003995,0.004615,0.06463,0.08638,-0.003085,0.013038,-0.028246,-0.008945,-0.003122,0.000928,0.002999,0.003927,0.006913,-0.001501,0.00574,0.000742,-0.013188,-0.03133,-0.001317,1.0909986e-11,Not Turkic
Scotland_N:I3137_enhanced,0.133173,0.167562,0.059962,-0.030039,0.100942,-0.030957,-0.009635,0.002308,0.055835,0.082188,0.000162,0.018883,-0.020367,-0.00578,-0.0057,0.000928,0.018515,0.011529,0.006159,0.002001,0.015847,-0.007296,-0.018241,-0.032896,-0.004431,3.2929612e-12,Not Turkic
Scotland_N:I3138,0.127482,0.167562,0.050157,-0.040698,0.092633,-0.0251,-0.00987,-0.000231,0.058085,0.084011,-0.003735,0.009741,-0.021853,-0.015001,-0.012893,0.020419,0.022817,-0.003041,0.000754,0.002626,0.007861,0.003957,-0.011092,-0.02651,0.005628,1.8151428e-12,Not Turkic
Scotland_N:I5371,0.121791,0.170609,0.055437,-0.018411,0.095095,-0.022311,-0.001175,0.005538,0.063198,0.076175,0.009743,0.01094,-0.030327,-0.007019,-0.002036,-0.015778,-0.007823,0.010642,0.005279,-0.014257,0.001123,0.00272,-0.02465,-0.039042,0.002994,4.466606e-13,Not Turkic
Scotland_N:I6764,0.12862,0.173656,0.056945,-0.038114,0.086478,-0.01506,-0.004935,0.008307,0.067288,0.089296,0.001786,0.008393,-0.023786,-0.018579,-0.017101,0.02201,0.030249,0.004181,0.011564,-0.0005,0.015597,0.007914,-0.016392,-0.030366,-0.003113,4.1238508e-13,Not Turkic
Scotland_N:I6766,0.122929,0.169593,0.053551,-0.037468,0.084016,-0.03514,-0.00611,0.005769,0.058085,0.084922,-0.001949,0.008542,-0.026462,-0.017616,-0.017236,0.010872,0.025034,0.002914,-0.001383,-0.002376,0.011105,-0.005812,-0.014913,-0.035306,-0.003113,2.4821554e-13,Not Turkic
Scotland_N:I7554,0.132035,0.17264,0.051288,-0.038437,0.0834,-0.027331,-0.00893,0.000692,0.061357,0.087656,-0.000974,0.009891,-0.027056,-0.01156,-0.005429,0.00358,0.007823,-0.004181,0.012821,-0.010755,0.012852,0.011871,-0.011339,-0.025305,0.001916,1.6070165e-13,Not Turkic
Scotland_Orkney_IA.SG:KD004.SG,0.130897,0.133034,0.060339,0.045543,0.038776,0.013387,0.000235,0.008307,0.009613,-0.008018,-0.001299,0.008842,-0.003717,-0.01734,0.030944,0.006762,-0.005215,0.006461,0.002263,0.007504,-0.00287,0.014096,-0.002465,0.018436,0.00012,1.2636922e-06,Not Turkic
Scotland_Orkney_IA.SG:KD043.SG,0.12862,0.13405,0.04978,0.056848,0.043085,0.020359,0.005405,0.008769,0.006545,0.005285,0.00065,-0.004046,-0.01115,-0.014863,0.024701,-0.015115,0.000391,0.003547,0.015209,0.022511,0.006489,0.009521,-0.00037,0.009881,-0.011855,1.5677605e-06,Not Turkic
Scotland_Orkney_MBA.SG:KD044.SG,0.120652,0.126941,0.071653,0.056525,0.028313,0.021475,0.011281,0.003692,0.007567,-0.001458,0.000162,0.017235,-0.011447,-0.021744,0.016151,0.010475,-0.012386,0.004687,-0.003645,-0.013882,-0.002246,0.008408,0.010353,0.009519,0.002874,3.823205e-08,Not Turkic
Scotland_Orkney_MBA.SG:KD047.SG,0.129758,0.133034,0.068636,0.047481,0.02462,0.003626,0.00564,-0.009461,-0.001432,0.009659,0.004384,0.014237,-0.01888,-0.019542,0.019272,0.010209,0.008475,-0.005701,0.002137,0.018259,-0.001996,0.010881,-0.001849,0.007591,0.001557,2.6465807e-08,Not Turkic
Scotland_Orkney_MBA.SG:KD049.SG,0.127482,0.131003,0.060339,0.059432,0.025851,0.02259,0.000705,0.008769,0.001841,-0.001093,0.002598,0.01169,-0.006987,-0.009771,0.032573,0.008088,-0.010822,0.005194,0.00352,0.01088,0.007986,-0.007419,0.001109,0.008796,-0.008622,5.2773277e-07,Not Turkic
Scotland_Orkney_MBA.SG:KD050_65.SG,0.119514,0.139128,0.052043,0.041667,0.026159,0.011435,0.011516,0.004384,-0.001227,-0.00492,-0.008444,0.005545,-0.018731,-0.013625,0.034609,-0.017634,0.000261,0.00228,-0.009302,0.011255,0.016471,-0.008408,-0.005053,-0.003253,0.003832,8.1333695e-09,Not Turkic
Scotland_Orkney_MBA.SG:KD057.SG,0.132035,0.140143,0.072784,0.058786,0.044931,0.024542,0.015276,0.00923,-0.00409,-0.012028,-0.013316,0.005995,-0.021853,-0.02202,0.013843,0.01538,-0.002347,0.008235,0.015712,0.002751,0.002121,0.004822,0.001602,0.017111,-0.011496,5.7773885e-08,Not Turkic
Scotland_Orkney_MBA.SG:KD059.SG,0.12862,0.129988,0.061848,0.046512,0.033237,0.017012,0.015746,-0.000462,0.013908,-0.005103,0.005196,0.011839,-0.02111,-0.019542,0.013301,0.004508,0.037681,0.005194,0.010684,0.007879,0.016221,-0.003215,0.002711,0.010965,0.004191,1.6527189e-09,Not Turkic
Scotland_Orkney_MBA.SG:KD060.SG,0.126344,0.136081,0.065996,0.052649,0.029852,0.018965,0.00517,0.0,0.003681,-0.00164,-0.009906,0.004646,-0.019623,-0.022845,0.028366,0.016176,-0.005476,0.002154,0.006034,0.006503,-0.003743,0.003957,-0.003081,0.002651,-0.003233,9.360289e-07,Not Turkic
Scotland_Orkney_MBA.SG:KD061.SG,0.133173,0.13405,0.065242,0.059432,0.038776,0.008088,0.01034,0.003461,0.001227,-0.004191,0.003248,0.008842,-0.022596,-0.0278,0.022937,0.013657,0.000391,0.00228,0.009302,0.006628,0.009358,0.000866,0.00493,0.008917,0.0,1.176758e-08,Not Turkic
Scotland_Orkney_MBA.SG:KD063.SG,0.122929,0.135065,0.061848,0.056848,0.055087,0.023985,0.006815,-0.003231,-0.001227,0.008747,0.012017,0.004646,-0.012487,-0.020781,0.023344,0.015911,-0.003912,0.00114,-0.005279,-0.010005,0.000125,0.001731,0.01023,0.010724,0.002395,4.8646214e-08,Not Turkic
Scotland_Orkney_MBA.SG:KD064.SG,0.126344,0.127957,0.051666,0.063308,0.031083,0.017291,-0.000705,0.004154,0.001023,0.000182,-0.00065,0.012889,-0.01665,-0.02257,0.023344,0.007027,0.002608,0.000507,0.005154,-0.001376,0.005116,0.001731,0.007888,0.00723,-0.001557,5.4479834e-08,Not Turkic
Scotland_Orkney_MBA.SG:KD067.SG,0.133173,0.137096,0.063356,0.063308,0.0397,0.028168,0.012456,0.00923,0.001636,-0.019135,-0.012991,-0.002548,-0.013528,-0.027662,0.024973,0.00769,-0.004694,0.008361,-0.008799,-0.002751,0.015847,-0.000866,0.00986,-0.006266,0.006347,5.039283e-07,Not Turkic
Scotland_Skye_IA.SG:KD005.SG,0.146832,0.12491,0.060339,0.062662,0.027082,0.028447,0.00329,-0.003231,0.005113,-0.007836,0.002761,0.013788,-0.00996,-0.010322,0.023208,0.012994,-0.013169,-0.009755,-0.011564,0.004627,-0.003119,0.006183,0.005916,0.010363,-0.000599,1.5883712e-08,Not Turkic
Scotland_Skye_N.SG:KD026.SG,0.130897,0.17264,0.054682,-0.026163,0.101557,-0.017849,-0.002115,-0.000231,0.060335,0.085286,-0.000812,0.017385,-0.032557,-0.01913,-0.004343,0.002652,0.026077,0.00114,0.008296,0.007379,0.013102,0.005564,-0.021815,-0.03868,0.000718,1.9951783e-14,Not Turkic
Scotland_Viking_o.SG:VK201_noUDG.SG,0.126344,0.137096,0.053174,0.047158,0.041854,0.011156,-0.000705,0.005538,0.008385,0.003645,-0.010555,0.006594,-0.019177,-0.016102,0.030537,-0.006232,-0.026859,-0.002154,0.000251,0.001626,0.007736,0.002968,-0.011832,0.022413,0.002634,1.0324595e-08,Not Turkic
Scotland_Viking_o.SG:VK205_noUDG.SG,0.129758,0.137096,0.070144,0.046512,0.031698,0.016733,0.005405,0.002077,0.012067,0.000364,-0.002923,0.001499,-0.007582,-0.016377,0.015472,0.007955,-0.015255,0.004434,0.002137,-0.005378,0.013601,0.001855,0.000986,0.013255,0.005029,7.278728e-07,Not Turkic
Scotland_Viking.SG:VK202_noUDG.SG,0.127482,0.14319,0.058077,0.054587,0.043393,0.019243,-0.00235,0.005307,0.010431,0.009841,-0.003573,0.004496,-0.013825,-0.019542,0.028908,0.009679,-0.00326,0.004561,-0.000628,0.002751,0.006988,0.00643,-0.005053,0.006266,0.004191,1.4381641e-07,Not Turkic
Scotland_Viking.SG:VK203_noUDG.SG,0.126344,0.142174,0.059585,0.054587,0.032621,0.022311,0.003995,0.009923,0.0,0.007289,-0.011042,0.009442,-0.012339,-0.016377,0.022258,-0.006762,-0.024903,0.005701,0.004902,0.004877,-0.008111,0.006059,-0.002465,0.01699,-0.002515,6.469521e-07,Not Turkic
Scotland_Viking.SG:VK204_noUDG.SG,0.135449,0.132019,0.075047,0.050065,0.047086,0.018128,0.008695,0.005538,-0.001227,-0.011481,-0.014777,0.009591,-0.018434,-0.010597,0.033387,0.002917,-0.011865,0.005828,0.001634,0.006628,0.009109,0.000371,-0.002958,0.01458,0.002994,1.4325018e-08,Not Turkic
Scotland_Viking.SG:VK207_noUDG.SG,0.130897,0.135065,0.060339,0.047158,0.034776,0.015897,0.00141,0.004846,0.004704,0.003645,-0.003248,0.008243,-0.017542,-0.0139,0.028366,-0.006364,-0.015646,-0.001014,0.003771,-0.007253,-0.001996,0.011871,-0.003081,0.021087,0.002754,2.0741727e-08,Not Turkic
Serbia_BA_Maros:I17912,0.126344,0.148267,0.033941,0.000323,0.03139,-0.011156,0.008225,0.000923,0.010226,0.033349,0.000974,0.005245,-0.012636,0.000413,-0.007736,-0.0118,0.002999,0.004814,0.011187,-0.001376,0.005116,0.005193,-0.001725,-0.007953,-0.000958,1.8280946e-07,Not Turkic
Serbia_BA_Maros:I17913,0.124067,0.149283,0.032055,-0.001615,0.03693,-0.00502,-0.003525,0.005307,0.013908,0.034625,0.001461,0.004346,-0.009514,0.006193,-0.006515,-0.016309,-0.006519,0.004181,0.008673,-0.010005,-0.001622,-0.006059,-0.000246,-0.008314,-0.016406,8.1596755e-07,Not Turkic
Serbia_BA_Maros:I23209,0.127482,0.153345,0.039975,-0.007429,0.048317,-0.009482,0.005875,-0.000692,0.005931,0.026242,-0.002923,0.007044,-0.015163,-0.008808,-0.012079,0.002519,0.022165,0.001647,0.007668,0.006628,-0.009234,0.004822,-0.002342,-0.009519,0.001796,1.4873541e-06,Not Turkic
Serbia_BA_Maros:I23210,0.122929,0.14319,0.053174,0.024871,0.038469,0.013108,0.005875,0.003461,0.020248,0.021322,0.003735,0.005845,-0.020069,-0.01156,0.004886,0.002387,-0.001304,0.001647,0.001508,-0.006628,0.002246,0.005441,0.001232,-0.012652,-0.001676,2.2095682e-07,Not Turkic
Serbia_BA_Maros:I23211,0.127482,0.147252,0.043369,0.023902,0.036622,0.011992,0.00235,0.002538,0.014317,0.017859,0.001949,0.008093,-0.010704,-0.001239,0.00285,0.002652,0.008605,-0.000127,0.002011,-0.002126,-0.004367,0.00643,-0.002835,-0.009037,-0.003233,6.324417e-06,Not Turkic
Serbia_BA_o:I16813,0.12862,0.145221,0.049026,0.015504,0.040931,0.00502,0.007755,0.003,0.019225,0.02041,-0.009419,0.005245,-0.008622,-0.002615,-0.006107,-0.000928,0.007562,0.007728,0.00176,-0.004752,-0.002496,0.005564,-0.002588,-0.009519,-0.004191,3.9430168e-05,Not Turkic
Serbia_Beska_Severi_ValentianValen_possible.SG:R6681.SG,0.119514,0.11577,0.045254,0.032623,0.018157,0.013387,0.00846,0.002308,-0.001023,-0.008018,-0.004547,0.001349,-0.005649,-0.007156,0.005022,0.002121,0.005346,-0.00228,0.015209,0.002751,-0.013601,-0.003091,0.008874,0.000964,-0.002515,0.0037089144,Not Turkic
Serbia_Beska_Severi_ValentianValen_possible.SG:R6688.SG,0.126344,0.128972,0.052797,0.033269,0.016618,0.005578,0.002585,0.007615,0.004909,-0.006378,-0.01088,-0.006894,0.007879,-0.001514,0.000543,0.015248,0.018906,-0.004054,0.007542,0.004877,-0.002995,-0.004081,0.007148,0.007832,0.008502,0.0061473963,Not Turkic
Serbia_C_BA_Tiszapolgar_Bodrogkerestur:I17914,0.127482,0.178733,0.027153,-0.072352,0.067089,-0.030678,-0.001175,-0.005769,0.044177,0.076539,0.00406,0.020682,-0.018434,0.005367,-0.030401,-0.011403,0.017211,0.001774,0.007165,-0.003126,-0.009858,0.001731,-0.008627,-0.007591,-0.00467,3.6530064e-13,Not Turkic
Serbia_C_BA_Tiszapolgar_Bodrogkerestur:I17915,0.120652,0.180764,0.021119,-0.063308,0.062781,-0.039045,0.00141,-0.003231,0.048677,0.077997,0.003248,0.014387,-0.031516,0.009221,-0.029994,-0.010077,0.026598,0.010515,0.005656,-0.005127,-0.002246,0.006677,-0.010969,-0.030125,-0.007903,4.717412e-14,Not Turkic
Serbia_EBA_Yamnaya:I11446,0.127482,0.097491,0.043746,0.081719,-0.013541,0.039602,0.028671,0.002077,-0.036405,-0.066698,-0.000487,-0.001948,-0.007582,-0.017065,0.030673,0.029435,0.009518,-0.006208,-0.008296,0.014257,-0.011355,-0.014096,0.009983,0.032896,-0.010418,7.4793147e-06,Not Turkic
Serbia_EN_Starcevo:I4918,0.127482,0.18178,0.018479,-0.074613,0.056626,-0.040997,-0.00094,-0.001846,0.032519,0.077086,0.001461,0.008992,-0.028097,-0.000963,-0.03298,-0.008221,0.007693,-0.000127,0.012193,-0.012131,-0.006239,0.003215,-0.008997,-0.006266,-0.003113,2.1945049e-13,Not Turkic
Serbia_EN:I0633_noUDG,0.126344,0.178733,0.001131,-0.103683,0.053548,-0.042391,0.000705,-0.002769,0.0452,0.086015,0.007307,0.020382,-0.024975,-0.003165,-0.046552,-0.016441,0.022817,0.00152,0.010684,-0.004502,-0.007237,0.003091,-0.006779,0.00964,-0.001317,1.5306445e-17,Not Turkic
Serbia_EN:I0634_noUDG,0.121791,0.179749,0.010936,-0.091409,0.057241,-0.038766,-0.00047,-0.005077,0.033337,0.081277,0.008769,0.01139,-0.018731,0.00812,-0.027687,-0.009149,0.022296,0.001647,0.01433,-0.016758,-0.00861,0.009398,-0.006655,-0.002289,-0.001078,3.8563754e-15,Not Turkic
Serbia_EN:I1131,0.12862,0.189904,0.013199,-0.096577,0.068936,-0.039602,0.00141,-0.003923,0.03436,0.088931,0.006333,0.01079,-0.02215,-0.003028,-0.045331,-0.019358,0.024903,0.001394,0.011439,-0.016133,0.000374,0.009645,-0.016269,0.006266,0.005269,6.622835e-19,Not Turkic
Serbia_GradStarcevo_Starcevo_EN.SG:STAR1.SG,0.120652,0.186857,0.010559,-0.098515,0.05878,-0.042112,-0.005875,-0.002538,0.042132,0.091118,0.006008,0.016186,-0.029435,0.010872,-0.035287,-0.020419,0.00352,0.001267,0.008925,-0.019634,-0.016596,0.000247,-0.009737,-0.001566,-0.005628,9.06345e-16,Not Turkic
Serbia_IronGates_MBA:I5243,0.132035,0.133034,0.097674,0.070414,0.071706,0.020359,0.00141,0.016845,0.025565,-0.005285,0.000974,-0.01139,0.010704,0.021607,-0.011536,0.006497,0.008475,0.010515,-0.002514,0.01113,0.010107,0.008285,-0.015776,-0.034824,-0.001557,3.9424863e-06,Not Turkic
Serbia_IronGates_Mesolithic_o:I5232,0.127482,0.152329,0.093149,0.030685,0.096941,-0.004183,0.00188,0.010615,0.054608,0.038999,-0.002598,-0.001049,-0.001635,0.001376,-0.005429,0.009149,0.004955,-0.002534,-0.004651,0.015883,0.022211,0.003462,-0.015899,-0.062298,0.002754,7.795358e-10,Not Turkic
Serbia_IronGates_Mesolithic_o:I5409,0.133173,0.125926,0.171967,0.167638,0.129255,0.056894,0.020681,0.03646,0.063198,-0.002369,-0.004222,-0.014987,0.027354,-0.001651,0.03013,0.035932,-0.001434,0.009375,-0.003017,0.047523,0.071998,0.010634,-0.035619,-0.127849,0.010059,1.5395044e-16,Not Turkic
Serbia_IronGates_Mesolithic:I4870,0.127482,0.112724,0.181772,0.187341,0.145566,0.060798,0.013396,0.025153,0.082628,-0.004556,-0.012179,-0.013788,0.02111,-0.004817,0.041938,0.056218,0.01017,0.005828,-0.004525,0.050149,0.084226,0.012984,-0.037098,-0.136043,0.012693,1.01123024e-19,Not Turkic
