Kazakhstan_EarlySarmatian:I1153,0.113823,0.03859,0.032432,0.074936,-0.030467,0.029841,0.00047,-0.011999,-0.026384,-0.036994,-0.003085,0.005095,0.00223,-0.01913,0.016694,0.000133,-0.001043,-0.001647,0.004525,0.005002,-0.001996,0.006801,0.002342,-0.003735,-0.004311
Kazakhstan_EBA_Yamnaya.SG:Damgaard2018Yamnaya_noUDG.SG,0.120652,0.081242,0.039975,0.10756,-0.020927,0.047411,-0.00282,-0.00923,-0.054608,-0.068339,-0.00682,-0.00045,-0.003122,-0.026699,0.036509,0.015248,0.004042,-0.005828,-0.011816,0.006128,-0.005865,-0.00136,0.008258,0.028317,-0.013771
Kazakhstan_Georgievsky_MBA_brother.I26297:I11541,0.129758,0.099522,0.056945,0.103037,-0.009232,0.031794,0.00188,0.001154,-0.029451,-0.045012,0.003735,-0.008393,0.000892,-0.025047,0.030944,0.014187,-0.014212,0.001394,-0.004148,0.000625,-0.008235,0.002597,0.002835,0.017231,0.001437
Kazakhstan_GoldenHordeAsian.SG:DA28_noUDG.SG,0.040976,-0.410274,0.097297,-0.030685,-0.083092,-0.052989,0.019036,0.02723,0.01268,0.022051,-0.023871,0.005395,-0.005203,0.014588,0.006379,-0.003447,0.009518,-0.001394,0.003645,0.021885,-0.026079,-0.016075,-0.029703,-0.000964,-0.003592
Kazakhstan_GoldenHordeEuro.SG:DA29_noUDG.SG,0.135449,0.125926,0.078441,0.068153,0.044931,0.028447,0.014336,0.014076,-0.001227,-0.035718,-0.008931,-0.01079,0.021853,0.026148,-0.018187,-0.002254,0.008866,-0.002154,0.00264,0.012256,0.000624,-0.007543,0.010846,-0.005543,0.005748
Kazakhstan_Hun_Elite_LIA:KRY001,0.056912,-0.30669,0.069767,-0.011305,-0.05878,-0.018965,-0.000235,0.001615,0.00634,-0.005467,-0.031503,-0.008692,-0.003419,0.001101,0.008143,-0.004508,-0.008475,-0.003167,-0.000754,0.014382,-0.028699,0.001113,-0.008134,0.00253,0.005029
Kazakhstan_IA_Tasbas:I3451,0.092197,-0.037575,0.038466,0.042959,-0.04924,0.020638,-0.011281,-0.000462,-0.021884,-0.032256,-0.00341,-0.001798,0.002081,-0.030552,0.012758,0.00305,-0.012386,0.001014,-0.008045,0.000625,-0.022585,-0.005812,0.005669,-0.00735,-0.002395
Kazakhstan_Kanai_MBA:I6708,0.08992,-0.146236,0.059585,0.102391,-0.082785,0.005299,-0.031961,-0.02723,-0.041314,-0.057587,0.016076,-0.01094,0.007284,-0.037433,0.010858,0.005569,-0.007432,0.007095,0.005782,0.020135,-0.034564,-0.00507,0.012695,0.015544,-0.001317
Kazakhstan_Kangju.SG:DA121_noUDG.SG,0.103579,0.076165,0.006034,0.040052,-0.035391,0.018407,0.011281,0.003,-0.03661,-0.036083,-0.001624,-0.006444,0.000149,-0.012524,0.013165,0.010077,-0.012908,0.00266,0.003268,-0.011756,-0.004991,-0.001855,0.002342,0.008314,0.00012
Kazakhstan_Kangju.SG:DA123_noUDG.SG,0.093335,0.013202,0.015839,0.043928,-0.040623,0.016733,0.00658,0,-0.020452,-0.032985,-0.009743,-0.00045,-0.002825,-0.030827,0.018458,0.018297,0.005346,0.001774,0.004525,0.007754,-0.010107,0.004328,-0.000986,-0.003253,0.001676
Kazakhstan_Kangju.SG:DA125_noUDG.SG,0.103579,0.061947,0.021119,0.062339,-0.043085,0.02008,0.00047,-0.000462,-0.022702,-0.03262,-0.007307,-0.001349,-0.002081,-0.015964,0.018865,0.012596,-0.002608,0.000887,-0.010684,-0.017383,-0.016471,0.012242,-0.005793,0.004338,0.003233
Kazakhstan_Kangju.SG:DA206_noUDG.SG,0.100164,0.063978,-0.010182,0.030362,-0.033545,0.017291,0.006815,0.001615,-0.025156,-0.034989,0.001624,0.000749,-0.002379,-0.023533,0.015336,0.022673,0.000261,-0.003674,0.003394,-0.007379,-0.00262,0,0.01023,-0.000241,-0.000958
Kazakhstan_Kangju.SG:DA226_noUDG.SG,0.102441,0.045699,0.035072,0.050388,-0.016618,0.022032,0.001645,-0.006923,-0.027406,-0.023691,-0.004709,-0.004796,0.000743,-0.023946,0.019137,0.017369,0.007562,-0.005068,-0.000377,-0.003502,-0.008235,-0.01014,-0.004067,-0.000723,-0.008861
Kazakhstan_Kangju.SG:DA229_noUDG.SG,0.094473,0.035544,0.028661,0.052003,-0.029852,0.01757,-0.007755,0.009923,-0.024747,-0.030798,-0.008119,-0.001649,0.011596,-0.020919,0.023615,0.019623,-0.00691,-0.001774,-0.005531,0.002126,-0.009733,-0.000866,0.001356,0.011327,-0.001197
Kazakhstan_Karakhanid.SG:DA204_noUDG.SG,0.073985,-0.156392,0.031301,0.013889,-0.052933,0,0.000235,0.003231,-0.014521,-0.017677,-0.014453,-0.003147,0.00223,-0.016377,0.009908,-0.000928,-0.01343,0.001267,0.004525,0.001,-0.014974,0.000742,-0.004067,-0.005663,-0.006586
Kazakhstan_Karluk_1.SG:DA222_noUDG.SG,0.062603,-0.157407,0.024513,0.004522,-0.058472,-0.008646,0.007755,0.010153,-0.012271,-0.013668,-0.020948,-3.00E-04,0.001784,-0.003441,0.007736,0.002121,-0.008605,0.003421,0.009553,-0.001876,-0.01672,-0.001237,-0.005793,-0.002771,0.006347
Kazakhstan_Karluk_2.SG:DA230_noUDG.SG,0.060326,-0.147252,0.013199,-0.001292,-0.035391,0,-0.003055,0.00923,-0.016157,-0.00893,-0.020948,-0.001199,-0.001189,-0.001101,0.014658,-0.006232,-0.023339,-0.00076,0.004651,-0.004377,-0.002995,-0.000866,-0.000863,-0.000723,0.003832
Kazakhstan_Kayalyk_Medieval:KLK002,0.035285,-0.385901,0.090509,-0.018734,-0.07663,-0.050479,0.022561,0.021922,0.00225,0.017312,-0.029879,0.003447,-0.000743,0.005367,0.011401,0.001591,-0.01004,-0.00038,0.013073,0.027763,-0.023334,-0.017682,-0.033647,0.001325,-0.002275
Kazakhstan_Kimak.SG:DA87_noUDG.SG,0.0774,-0.138112,0.043369,0.029393,-0.048317,-0.010877,0.005405,0.002077,-0.021884,-0.019317,-0.005521,-0.003147,-0.00773,-0.00055,0.006922,0.009944,-0.018645,0.006588,-0.003017,-0.025137,-0.02271,-0.01051,-0.004067,-0.010363,0.001437
Kazakhstan_Kipchak1.SG:DA179_noUDG.SG,0.066017,-0.040621,-0.011314,-0.007429,-0.017234,0.00251,0.00094,0.00923,-0.006136,-0.012574,-0.008607,0.001199,0.004014,-0.000826,0.000271,0.018828,0.010952,-0.005068,0.004399,0.002126,-0.002121,0.003215,0.00037,0.013375,-0.008981
Kazakhstan_Kipchak2.SG:DA23_noUDG.SG,0.073985,-0.209199,0.064488,0.015181,-0.057241,-0.014502,0.00987,0.017307,-0.003886,-0.001276,-0.017538,-0.00015,0.002081,-0.01156,0.002443,0.004906,-0.000391,0.002027,0.004399,0.007379,-0.01984,-0.000742,-0.007395,-0.010965,0.002994
Kazakhstan_Korgantas_IA:KBO001,0.043253,-0.386917,0.088623,-0.015181,-0.077245,-0.04769,0.007285,0.02723,0.010022,0.006196,-0.018837,0.000899,-0.006392,0.000826,-0.000271,0.002254,-0.004433,-0.003674,0.001508,0.011631,-0.021712,0.001484,-0.01479,-0.003856,0.000958
Kazakhstan_Kumsay_EBA:I11501,0.113823,0.003047,0.037335,0.14309,-0.085862,0.0502,-0.021621,-0.025845,-0.060335,-0.084558,0.009743,-0.013188,0.011744,-0.048994,0.030944,0.019491,-0.005346,-0.00038,-0.001508,0.004502,-0.025829,0.00643,0.017378,0.012411,0.001796
Kazakhstan_Kumsay_EBA:I11531,0.110408,-0.002031,0.043746,0.157625,-0.081861,0.046296,-0.019271,-0.029537,-0.064834,-0.084558,0.012829,-0.009292,0.009663,-0.04514,0.02443,0.012729,-0.008736,-0.004561,-0.003645,0.001126,-0.021213,0.00371,0.010476,0.013616,0.00012
Kazakhstan_Kumsay_EBA:I11732,0.097888,-0.002031,0.048271,0.156333,-0.082477,0.049085,-0.021151,-0.028845,-0.061153,-0.095309,0.023384,-0.002548,0.015609,-0.049819,0.021172,0.014054,-0.008996,0.001014,-0.004399,0.008254,-0.029573,0.014096,0.020213,0.009158,-0.005029
Kazakhstan_Kumsay_EBA:I11734,0.112685,-0.023357,0.051288,0.165377,-0.087093,0.054105,-0.022561,-0.032076,-0.052972,-0.092029,0.012504,-0.012739,0.022448,-0.047755,0.024837,0.008486,-0.01004,-0.005574,0.007416,-0.003627,-0.033067,0.01558,0.023294,-0.000964,0.004191
Kazakhstan_Kyzlbulak_MLBA1:I4323,0.125205,0.102568,0.053928,0.081719,0.001846,0.030399,-0.00188,-0.000923,-0.015544,-0.029704,0.007795,-0.005545,0.000743,-0.022295,0.025244,0.007292,-0.006519,-0.002154,-0.001383,0.002626,0.00262,0.005935,0.005053,0.009278,-0.003353
Kazakhstan_LateSarmatian:I11540,0.106994,0.049761,0.028284,0.061047,-0.021542,0.0251,0.00423,-0.004846,-0.021475,-0.043008,-0.004709,-0.001199,0.006838,-0.025185,0.019544,0.024662,0.01017,-0.004054,-0.003897,0.010505,-0.004617,-0.004946,0.008134,0.012773,-0.001676
Kazakhstan_LBA_Molaly:I3769,0.088782,-0.012186,0.017348,0.051357,-0.040007,0.015618,-0.00188,-0.006461,-0.027406,-0.036629,-0.006008,0.004046,-0.006392,-0.014588,0.019544,0.011535,-0.005346,-0.000633,-0.003142,0.000375,-0.010731,0.000371,0.002835,-0.006386,0.00455
Kazakhstan_LBA_o3:I6709,0.118376,0.088351,0.020742,0.055233,-0.015695,0.026495,-0.002585,-0.001615,-0.031497,-0.024602,0.000487,0.004496,-0.004162,-0.02491,0.017508,0.013392,-0.010822,-0.007728,-0.001383,0.001376,-0.002745,-0.000124,0.006162,0.000482,0.003113
Kazakhstan_Maitan_MLBA_Alakul_o1:I6792,0.121791,0.07718,0.053928,0.085918,-0.012925,0.025658,0.000235,-0.003692,-0.025156,-0.036994,-0.000162,-0.003447,-0.002825,-0.021744,0.018187,0.003845,-0.015125,0.00228,-0.007039,0.003877,-0.01697,0.009027,-0.003944,0.011688,-0.00467
Kazakhstan_Maitan_MLBA_Alakul_o2:I6795,0.106994,0.012186,0.054682,0.153426,-0.063396,0.046575,-0.023736,-0.024691,-0.03436,-0.078544,0.012991,-0.01169,0.017988,-0.052159,0.032301,0.02148,-0.000652,0.000127,0.000377,0.004627,-0.027951,0.005317,0.021568,0.00976,-0.008742
Kazakhstan_Maitan_MLBA_Alakul:I6789,0.127482,0.107646,0.044123,0.075582,0.010156,0.021475,0.003995,0.004384,-0.008385,-0.021139,-0.005684,0.004196,-0.007136,-0.024222,0.025923,0.006364,-0.006389,-0.000253,0.007793,-0.008254,-0.018343,0.005812,-0.007148,0.006868,-0.007065
Kazakhstan_Maitan_MLBA_Alakul:I6790,0.127482,0.116786,0.050911,0.081073,0.012925,0.026216,0.00423,-0.002538,-0.011249,-0.034625,0.001786,-0.002847,-0.001635,-0.033305,0.027008,0.023336,0.000391,-0.005954,-0.004777,0.002126,-0.00861,-0.001237,0.003697,0.000723,0.002036
Kazakhstan_Maitan_MLBA_Alakul:I6791,0.125205,0.116786,0.051666,0.073321,0.013541,0.031794,0.007755,0.006231,-0.020043,-0.031527,-0.007795,-0.002098,-0.008028,-0.026836,0.028908,0.025457,0.008996,0.003167,0.007039,0.003001,0.002496,0.001113,-0.004437,0.007832,-0.007784
Kazakhstan_Maitan_MLBA_Alakul:I6793,0.122929,0.12491,0.053928,0.08075,0.014464,0.029841,0.005405,0.000231,-0.015339,-0.029522,-0.000487,0.002548,-0.003271,-0.003578,0.021444,-0.007292,-0.026077,0.002154,-0.001257,-0.004377,-0.006114,0.004451,-0.001849,0.000241,0.00012
Kazakhstan_Maitan_MLBA_Alakul:I6794,0.127482,0.122879,0.053551,0.063631,0.028313,0.024542,0.00376,0.009,-0.009817,-0.017312,0.00065,-0.001798,-0.002825,-0.022845,0.018865,0.011535,0.006128,-0.00266,-0.008422,0.004127,-0.006489,0.003215,0.008504,0.006748,-0.003712
Kazakhstan_Maitan_MLBA_Alakul:I6796,0.119514,0.131003,0.051666,0.073644,0.010156,0.029005,0.0047,0.005769,-0.018203,-0.021322,-0.005846,0.00015,-0.012487,-0.014175,0.016286,0.005304,0.001956,-0.001647,-0.001257,-0.002126,-0.000873,-0.002597,-0.012695,-0.004579,-0.00491
Kazakhstan_Maitan_MLBA_Alakul:I6797,0.126344,0.108662,0.054682,0.078812,-0.00277,0.039045,0.00188,0.003231,-0.020248,-0.026606,-0.002436,-0.001349,-0.008622,-0.019542,0.026058,0.009546,-0.019166,-0.003294,-0.010056,0.000625,-0.001123,0.000371,-0.001356,0.014942,-0.016286
Kazakhstan_Medieval_Nomad.SG:DA124_noUDG.SG,0.07057,-0.182795,0.02753,-0.005168,-0.042162,-0.006414,0.00893,0.004615,-0.015135,0.001093,-0.006171,0.005995,-0.003865,-0.002202,-0.001493,0.001061,-0.01004,-0.001647,0.00088,-0.004252,-0.02533,0.004575,-0.008504,-0.000723,-0.011735
Kazakhstan_Medieval_Nomad.SG:DA126_noUDG.SG,0.071709,-0.140143,0.03017,0.010336,-0.028313,0.013945,0.018801,0.005077,-0.018407,-0.019681,-0.018512,-0.00045,-0.006095,-0.026148,0.011265,0.001458,0.00326,-0.00114,0.004022,-0.001251,-0.011355,0.003833,0.001479,0.004579,-0.008263
Kazakhstan_Medieval_Nomad.SG:DA128_noUDG.SG,0.046667,-0.337156,0.075801,-0.020672,-0.065243,-0.036535,0.024441,0.019384,0.004704,0.009841,-0.025982,0.003447,-0.007879,-0.002477,0.001221,0.008221,0.008475,-0.004941,0.007793,0.012631,-0.013227,-0.015457,-0.018734,0.00253,-0.007784
Kazakhstan_Medieval_Nomad.SG:DA93_noUDG.SG,0.069432,-0.183811,0.069767,0.030685,-0.055395,-0.007809,0.00047,0.001615,-0.011658,-0.020228,-0.011692,-0.001649,0.001635,-0.019542,0.009093,0.001989,-0.005476,-0.003547,-0.002011,0.004127,-0.023583,0.009521,-0.002342,-0.000843,0.000838
Kazakhstan_Medieval_Nomad.SG:DA94_noUDG.SG,0.081953,-0.139128,0.05242,0.039729,-0.058165,-0.010877,0.01034,0.014769,-0.005931,-0.006925,-0.01088,-0.014837,0.004014,-0.023396,0.006515,0.012463,-0.002086,-0.001014,0.004777,0.001376,-0.018842,0.000618,-0.015776,0.011568,0.001796
Kazakhstan_Mereke_MBA_o2:I11736,0.114961,0.074134,0.041483,0.116604,-0.032929,0.058846,-0.00329,-0.001615,-0.057267,-0.082735,0.004222,-0.005545,0.003419,-0.023671,0.035152,0.006232,-0.017863,-0.006208,0.004399,0.010755,-0.003743,0.01051,0.016022,0.017472,0.002036
Kazakhstan_Mereke_MBA:I11735,0.108132,0.012186,0.053551,0.145351,-0.067089,0.053268,-0.015041,-0.02723,-0.055221,-0.084375,0.014453,-0.005095,0.015758,-0.039773,0.035423,0.015778,-0.023469,-0.004814,0.002514,0.000625,-0.023583,0.015333,0.017501,0.012291,-0.008023
Kazakhstan_Mereke_MBA:I11737,0.110408,-0.013202,0.037335,0.162793,-0.085862,0.043228,-0.019976,-0.031383,-0.046427,-0.083829,0.016726,-0.004946,0.019029,-0.056012,0.030944,0.020551,-0.005346,-0.001647,0.003268,-0.004252,-0.027701,0.000124,0.017501,0.009399,-0.001676
Kazakhstan_MLBA_Aktogai:I10140,0.127482,0.092413,0.050911,0.082688,0.000615,0.020359,0.003995,0.003,-0.022293,-0.030251,0.002436,-0.005845,0.007433,-0.022983,0.02253,0.007292,-0.005867,-0.000633,0.002011,-0.003377,-0.006364,-0.000124,0.002095,0.016267,-0.00491
